,年月日,節,スタジアム,H_勝点,H_試合,H_勝,H_分,H_敗,H_得点,H_失点,H_得失点差,H_rest_days,A_勝点,A_試合,A_勝,A_分,A_敗,A_得点,A_失点,A_得失点差,A_rest_days,H_監督,A_監督,y_H_goal,y_A_goal,y_goal_deff,y_even_flg,y_H_result,J1_flg,J2_flg,J3_flg,H_DF,H_MF,H_FW,A_DF,A_MF,A_FW,H_順位,A_順位,H_Team,A_Team,train_test
2918,20151025.0,38.0,87.0,62.0,37.0,17.0,11.0,9.0,54.0,34.0,20.0,7.0,40.0,37.0,9.0,13.0,15.0,22.0,31.0,-9.0,7.0,19.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,4.0,19.0,13.0,52.0,train
2919,20151025.0,38.0,3.0,50.0,37.0,13.0,11.0,13.0,38.0,38.0,0.0,7.0,69.0,37.0,20.0,9.0,8.0,61.0,40.0,21.0,7.0,89.0,67.0,0.0,2.0,-2.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,9.0,2.0,54.0,34.0,train
2920,20151024.0,15.0,23.0,18.0,14.0,5.0,3.0,6.0,16.0,15.0,1.0,7.0,10.0,14.0,2.0,4.0,8.0,14.0,26.0,-12.0,7.0,151.0,119.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,10.0,18.0,11.0,32.0,train
2921,20151024.0,15.0,81.0,21.0,14.0,6.0,3.0,5.0,25.0,23.0,2.0,7.0,24.0,14.0,7.0,3.0,4.0,19.0,12.0,7.0,7.0,169.0,4.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,5.0,1.0,6.0,5.0,6.0,7.0,train
2922,20151024.0,15.0,37.0,15.0,14.0,5.0,0.0,9.0,8.0,20.0,-12.0,7.0,27.0,14.0,8.0,3.0,3.0,19.0,11.0,8.0,7.0,47.0,124.0,0.0,2.0,-2.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,3.0,6.0,1.0,14.0,2.0,30.0,15.0,train
2923,20151024.0,15.0,101.0,19.0,14.0,5.0,4.0,5.0,15.0,17.0,-2.0,7.0,18.0,13.0,5.0,3.0,5.0,20.0,18.0,2.0,7.0,100.0,145.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,7.0,9.0,9.0,2.0,train
2924,20151024.0,15.0,21.0,16.0,14.0,4.0,4.0,6.0,15.0,17.0,-2.0,7.0,13.0,14.0,3.0,4.0,7.0,10.0,14.0,-4.0,7.0,16.0,147.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,3.0,6.0,1.0,12.0,16.0,14.0,21.0,train
2925,20151024.0,15.0,61.0,15.0,14.0,4.0,3.0,7.0,14.0,19.0,-5.0,7.0,19.0,14.0,5.0,4.0,5.0,19.0,23.0,-4.0,7.0,56.0,123.0,1.0,2.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,13.0,8.0,31.0,18.0,train
2926,20151024.0,15.0,8.0,13.0,14.0,3.0,4.0,7.0,20.0,26.0,-6.0,7.0,13.0,12.0,3.0,4.0,5.0,15.0,17.0,-2.0,7.0,136.0,64.0,0.0,3.0,-3.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,17.0,15.0,10.0,4.0,train
2927,20151024.0,15.0,45.0,26.0,14.0,8.0,2.0,4.0,17.0,14.0,3.0,7.0,33.0,13.0,10.0,3.0,0.0,29.0,11.0,18.0,7.0,25.0,27.0,3.0,4.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0,1.0,5.0,3.0,train
2928,20151018.0,34.0,15.0,41.0,30.0,12.0,5.0,13.0,38.0,34.0,4.0,7.0,37.0,30.0,10.0,7.0,13.0,28.0,29.0,-1.0,7.0,108.0,169.0,0.0,1.0,-1.0,0.0,2.0,0.0,0.0,1.0,4.0,5.0,1.0,3.0,6.0,1.0,7.0,9.0,51.0,20.0,train
2929,20151018.0,37.0,24.0,40.0,36.0,9.0,13.0,14.0,22.0,29.0,-7.0,8.0,47.0,36.0,12.0,11.0,13.0,36.0,38.0,-2.0,8.0,53.0,91.0,0.0,2.0,-2.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,3.0,3.0,17.0,11.0,52.0,54.0,train
2930,20151018.0,34.0,43.0,57.0,30.0,17.0,6.0,7.0,34.0,21.0,13.0,7.0,42.0,30.0,12.0,6.0,12.0,35.0,36.0,-1.0,7.0,149.0,153.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,4.0,5.0,1.0,3.0,5.0,46.0,41.0,train
2931,20151018.0,34.0,72.0,64.0,30.0,19.0,7.0,4.0,44.0,16.0,28.0,7.0,51.0,31.0,15.0,6.0,10.0,49.0,42.0,7.0,7.0,137.0,159.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,28.0,29.0,train
2932,20151018.0,37.0,90.0,53.0,36.0,13.0,14.0,9.0,34.0,24.0,10.0,8.0,39.0,36.0,11.0,6.0,19.0,34.0,59.0,-25.0,8.0,170.0,35.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,6.0,1.0,4.0,4.0,2.0,6.0,19.0,40.0,50.0,train
2933,20151018.0,37.0,57.0,46.0,36.0,14.0,4.0,18.0,45.0,50.0,-5.0,8.0,53.0,36.0,15.0,8.0,13.0,35.0,35.0,0.0,8.0,112.0,108.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,14.0,8.0,39.0,38.0,train
2934,20151018.0,37.0,105.0,75.0,36.0,23.0,6.0,7.0,61.0,28.0,33.0,8.0,46.0,36.0,11.0,13.0,12.0,30.0,33.0,-3.0,8.0,129.0,90.0,1.0,2.0,-1.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,1.0,13.0,25.0,16.0,train
2935,20151018.0,37.0,18.0,43.0,36.0,11.0,10.0,15.0,31.0,54.0,-23.0,8.0,39.0,36.0,9.0,12.0,15.0,38.0,46.0,-8.0,8.0,44.0,144.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,16.0,18.0,8.0,35.0,train
2936,20151018.0,37.0,25.0,53.0,36.0,14.0,11.0,11.0,45.0,36.0,9.0,8.0,34.0,36.0,7.0,13.0,16.0,34.0,42.0,-8.0,8.0,165.0,120.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,7.0,21.0,26.0,19.0,train
2937,20151018.0,34.0,0.0,42.0,30.0,11.0,9.0,10.0,34.0,40.0,-6.0,7.0,31.0,31.0,9.0,4.0,18.0,27.0,49.0,-22.0,7.0,116.0,80.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,6.0,10.0,44.0,48.0,train
2938,20151018.0,37.0,64.0,44.0,36.0,12.0,8.0,16.0,31.0,46.0,-15.0,8.0,62.0,36.0,17.0,11.0,8.0,54.0,32.0,22.0,8.0,102.0,21.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,5.0,1.0,15.0,4.0,24.0,13.0,train
2939,20151018.0,37.0,32.0,64.0,36.0,18.0,10.0,8.0,43.0,34.0,9.0,8.0,33.0,36.0,7.0,12.0,17.0,33.0,51.0,-18.0,8.0,45.0,52.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,6.0,1.0,4.0,4.0,2.0,3.0,22.0,17.0,23.0,train
2940,20151018.0,34.0,53.0,41.0,31.0,11.0,8.0,12.0,29.0,32.0,-3.0,7.0,24.0,31.0,6.0,6.0,19.0,22.0,63.0,-41.0,7.0,131.0,177.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,5.0,1.0,8.0,12.0,47.0,57.0,train
2941,20151018.0,37.0,104.0,37.0,36.0,8.0,13.0,15.0,34.0,43.0,-9.0,8.0,54.0,36.0,15.0,9.0,12.0,41.0,32.0,9.0,8.0,150.0,53.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,20.0,5.0,22.0,27.0,train
2942,20151018.0,37.0,102.0,47.0,36.0,11.0,14.0,11.0,37.0,32.0,5.0,8.0,46.0,36.0,10.0,16.0,10.0,40.0,36.0,4.0,8.0,160.0,122.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,10.0,12.0,36.0,33.0,train
2943,20151018.0,37.0,29.0,66.0,36.0,19.0,9.0,8.0,58.0,40.0,18.0,8.0,48.0,36.0,11.0,15.0,10.0,37.0,33.0,4.0,8.0,158.0,70.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,3.0,5.0,2.0,2.0,9.0,34.0,0.0,train
2944,20151017.0,14.0,56.0,23.0,13.0,7.0,2.0,4.0,18.0,11.0,7.0,14.0,16.0,13.0,4.0,4.0,5.0,15.0,16.0,-1.0,6.0,2.0,18.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,1.0,4.0,5.0,1.0,4.0,10.0,7.0,14.0,train
2945,20151017.0,14.0,11.0,15.0,12.0,4.0,3.0,5.0,17.0,17.0,0.0,6.0,13.0,11.0,3.0,4.0,4.0,14.0,15.0,-1.0,14.0,139.0,64.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,11.0,14.0,2.0,4.0,train
2946,20151017.0,14.0,26.0,19.0,13.0,5.0,4.0,4.0,18.0,17.0,1.0,14.0,17.0,13.0,5.0,2.0,6.0,16.0,15.0,1.0,14.0,118.0,157.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,7.0,9.0,18.0,11.0,train
2947,20151017.0,14.0,8.0,10.0,13.0,2.0,4.0,7.0,15.0,24.0,-9.0,14.0,13.0,13.0,3.0,4.0,6.0,18.0,19.0,-1.0,14.0,136.0,136.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,17.0,13.0,10.0,1.0,train
2948,20151017.0,14.0,103.0,26.0,13.0,8.0,2.0,3.0,19.0,11.0,8.0,14.0,21.0,13.0,6.0,3.0,4.0,23.0,18.0,5.0,13.0,119.0,174.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,6.0,1.0,3.0,4.0,3.0,2.0,6.0,15.0,6.0,train
2949,20151017.0,14.0,33.0,23.0,11.0,7.0,2.0,2.0,17.0,9.0,8.0,6.0,30.0,12.0,9.0,3.0,0.0,23.0,10.0,13.0,14.0,161.0,27.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,1.0,3.0,6.0,1.0,3.0,1.0,12.0,3.0,train
2950,20151017.0,34.0,18.0,21.0,30.0,5.0,6.0,19.0,17.0,45.0,-28.0,13.0,29.0,31.0,6.0,11.0,14.0,29.0,38.0,-9.0,6.0,101.0,179.0,0.0,1.0,-1.0,0.0,2.0,0.0,0.0,1.0,4.0,5.0,1.0,4.0,4.0,2.0,13.0,11.0,45.0,43.0,train
2951,20151017.0,14.0,106.0,12.0,13.0,3.0,3.0,7.0,10.0,14.0,-4.0,14.0,12.0,13.0,4.0,0.0,9.0,6.0,20.0,-14.0,14.0,141.0,50.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,3.0,6.0,1.0,3.0,4.0,3.0,15.0,16.0,21.0,30.0,train
2952,20151017.0,14.0,45.0,23.0,13.0,7.0,2.0,4.0,15.0,13.0,2.0,14.0,18.0,13.0,5.0,3.0,5.0,15.0,17.0,-2.0,14.0,25.0,104.0,1.0,2.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,8.0,5.0,9.0,train
2953,20151017.0,14.0,16.0,10.0,13.0,2.0,4.0,7.0,14.0,24.0,-10.0,6.0,15.0,13.0,4.0,3.0,6.0,13.0,16.0,-3.0,14.0,113.0,59.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,3.0,5.0,2.0,18.0,12.0,32.0,31.0,train
2954,20151011.0,33.0,13.0,51.0,30.0,15.0,6.0,9.0,49.0,40.0,9.0,7.0,39.0,29.0,10.0,9.0,10.0,32.0,40.0,-8.0,7.0,153.0,121.0,0.0,2.0,-2.0,0.0,2.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,8.0,29.0,44.0,train
2955,20151011.0,33.0,6.0,41.0,29.0,12.0,5.0,12.0,38.0,33.0,5.0,7.0,21.0,30.0,5.0,6.0,19.0,21.0,63.0,-42.0,7.0,108.0,177.0,0.0,1.0,-1.0,0.0,2.0,0.0,0.0,1.0,4.0,5.0,1.0,4.0,5.0,1.0,6.0,13.0,51.0,57.0,train
2956,20151011.0,33.0,84.0,28.0,30.0,8.0,4.0,18.0,25.0,48.0,-23.0,7.0,29.0,30.0,6.0,11.0,13.0,28.0,36.0,-8.0,7.0,77.0,179.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,3.0,3.0,11.0,10.0,48.0,43.0,train
2957,20151011.0,33.0,72.0,61.0,29.0,18.0,7.0,4.0,42.0,16.0,26.0,14.0,41.0,30.0,11.0,8.0,11.0,29.0,30.0,-1.0,7.0,137.0,137.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,7.0,28.0,47.0,train
2958,20151011.0,33.0,100.0,36.0,29.0,10.0,6.0,13.0,27.0,28.0,-1.0,7.0,56.0,29.0,17.0,5.0,7.0,33.0,20.0,13.0,7.0,163.0,155.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,1.0,3.0,6.0,1.0,9.0,3.0,20.0,46.0,train
2959,20151011.0,33.0,67.0,42.0,29.0,12.0,6.0,11.0,35.0,34.0,1.0,7.0,70.0,30.0,23.0,1.0,6.0,85.0,28.0,57.0,7.0,147.0,43.0,0.0,2.0,-2.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,3.0,4.0,5.0,1.0,5.0,1.0,41.0,37.0,train
2960,20151010.0,36.0,20.0,52.0,35.0,15.0,7.0,13.0,35.0,35.0,0.0,6.0,52.0,35.0,13.0,13.0,9.0,34.0,24.0,10.0,6.0,103.0,175.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,6.0,1.0,8.0,7.0,38.0,40.0,train
2961,20151010.0,36.0,63.0,32.0,35.0,7.0,11.0,17.0,32.0,50.0,-18.0,6.0,33.0,35.0,7.0,12.0,16.0,33.0,41.0,-8.0,6.0,48.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,22.0,21.0,23.0,19.0,train
2962,20151010.0,36.0,32.0,61.0,35.0,17.0,10.0,8.0,42.0,34.0,8.0,6.0,53.0,35.0,14.0,11.0,10.0,45.0,35.0,10.0,6.0,45.0,170.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,6.0,1.0,4.0,4.0,2.0,3.0,5.0,17.0,26.0,train
2963,20151010.0,36.0,59.0,45.0,35.0,10.0,15.0,10.0,35.0,32.0,3.0,6.0,46.0,35.0,10.0,16.0,9.0,39.0,34.0,5.0,6.0,67.0,122.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,5.0,2.0,4.0,4.0,2.0,13.0,9.0,0.0,33.0,train
2964,20151010.0,36.0,87.0,59.0,35.0,16.0,11.0,8.0,53.0,32.0,21.0,6.0,46.0,35.0,14.0,4.0,17.0,45.0,49.0,-4.0,6.0,19.0,118.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,12.0,13.0,39.0,train
2965,20151010.0,36.0,85.0,38.0,35.0,9.0,11.0,15.0,38.0,46.0,-8.0,6.0,38.0,35.0,11.0,5.0,19.0,34.0,59.0,-25.0,6.0,138.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,18.0,19.0,35.0,50.0,train
2966,20151010.0,36.0,98.0,46.0,35.0,11.0,13.0,11.0,30.0,32.0,-2.0,6.0,41.0,35.0,11.0,8.0,16.0,30.0,46.0,-16.0,6.0,88.0,106.0,0.0,1.0,-1.0,0.0,2.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,5.0,1.0,11.0,16.0,16.0,24.0,train
2967,20151010.0,36.0,24.0,39.0,35.0,9.0,12.0,14.0,21.0,28.0,-7.0,6.0,42.0,35.0,11.0,9.0,15.0,30.0,53.0,-23.0,6.0,53.0,47.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,4.0,4.0,2.0,17.0,15.0,52.0,8.0,train
2968,20151010.0,36.0,104.0,36.0,35.0,8.0,12.0,15.0,33.0,42.0,-9.0,6.0,65.0,35.0,19.0,8.0,8.0,57.0,39.0,18.0,6.0,150.0,67.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,20.0,2.0,22.0,34.0,train
2969,20151010.0,36.0,65.0,44.0,35.0,11.0,11.0,13.0,33.0,38.0,-5.0,6.0,75.0,35.0,23.0,6.0,6.0,61.0,25.0,36.0,6.0,89.0,135.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,14.0,1.0,54.0,25.0,train
2970,20151010.0,36.0,45.0,53.0,35.0,15.0,8.0,12.0,40.0,31.0,9.0,6.0,46.0,35.0,11.0,13.0,11.0,36.0,31.0,5.0,6.0,49.0,166.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0,4.0,3.0,6.0,10.0,27.0,36.0,train
2971,20151004.0,35.0,45.0,53.0,34.0,15.0,8.0,11.0,40.0,29.0,11.0,7.0,42.0,34.0,9.0,15.0,10.0,33.0,32.0,1.0,7.0,49.0,70.0,0.0,2.0,-2.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,5.0,2.0,5.0,13.0,27.0,0.0,train
2972,20151004.0,32.0,53.0,41.0,29.0,11.0,8.0,10.0,29.0,28.0,1.0,7.0,33.0,28.0,9.0,6.0,13.0,25.0,28.0,-3.0,7.0,131.0,169.0,0.0,2.0,-2.0,0.0,2.0,0.0,0.0,1.0,4.0,4.0,2.0,3.0,6.0,1.0,6.0,9.0,47.0,20.0,train
2973,20151004.0,35.0,25.0,50.0,34.0,13.0,11.0,10.0,44.0,35.0,9.0,7.0,52.0,34.0,15.0,7.0,12.0,35.0,34.0,1.0,7.0,165.0,108.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,8.0,7.0,26.0,38.0,train
2974,20151004.0,32.0,5.0,36.0,28.0,9.0,9.0,10.0,29.0,40.0,-11.0,7.0,21.0,29.0,5.0,6.0,18.0,17.0,42.0,-25.0,7.0,116.0,105.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,5.0,1.0,8.0,12.0,44.0,45.0,train
2975,20151004.0,35.0,74.0,45.0,34.0,10.0,15.0,9.0,37.0,32.0,5.0,7.0,31.0,34.0,7.0,10.0,17.0,30.0,48.0,-18.0,7.0,117.0,52.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,9.0,22.0,33.0,23.0,train
2976,20151004.0,35.0,68.0,43.0,34.0,10.0,13.0,11.0,33.0,31.0,2.0,7.0,36.0,34.0,8.0,12.0,14.0,33.0,39.0,-6.0,7.0,160.0,156.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,10.0,20.0,36.0,22.0,train
2977,20151004.0,13.0,81.0,18.0,12.0,5.0,3.0,4.0,20.0,16.0,4.0,8.0,23.0,11.0,7.0,2.0,2.0,17.0,9.0,8.0,8.0,169.0,167.0,5.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,7.0,2.0,6.0,12.0,train
2978,20151004.0,32.0,36.0,67.0,29.0,22.0,1.0,6.0,80.0,28.0,52.0,7.0,51.0,29.0,15.0,6.0,8.0,49.0,35.0,14.0,7.0,39.0,159.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,1.0,4.0,4.0,2.0,1.0,4.0,37.0,29.0,train
2979,20151004.0,32.0,73.0,26.0,29.0,5.0,11.0,13.0,27.0,36.0,-9.0,7.0,21.0,29.0,5.0,6.0,18.0,21.0,62.0,-41.0,7.0,173.0,177.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,11.0,13.0,43.0,57.0,train
2980,20151004.0,32.0,67.0,39.0,28.0,11.0,6.0,11.0,34.0,34.0,0.0,11.0,28.0,29.0,8.0,4.0,17.0,25.0,47.0,-22.0,7.0,147.0,80.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,1.0,4.0,5.0,1.0,7.0,10.0,41.0,48.0,train
2981,20151004.0,35.0,30.0,59.0,34.0,16.0,11.0,7.0,53.0,31.0,22.0,7.0,58.0,34.0,16.0,10.0,8.0,41.0,34.0,7.0,7.0,19.0,48.0,0.0,1.0,-1.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,5.0,2.0,3.0,4.0,13.0,17.0,train
2982,20151004.0,32.0,43.0,53.0,28.0,16.0,5.0,7.0,32.0,20.0,12.0,7.0,41.0,28.0,12.0,5.0,11.0,38.0,32.0,6.0,7.0,149.0,114.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,5.0,46.0,51.0,train
2983,20151004.0,35.0,64.0,40.0,34.0,11.0,7.0,16.0,29.0,45.0,-16.0,7.0,37.0,34.0,9.0,10.0,15.0,37.0,45.0,-8.0,7.0,102.0,144.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,5.0,1.0,16.0,19.0,24.0,35.0,train
2984,20151004.0,35.0,91.0,38.0,34.0,11.0,5.0,18.0,33.0,57.0,-24.0,7.0,43.0,34.0,10.0,13.0,11.0,28.0,31.0,-3.0,7.0,32.0,90.0,1.0,2.0,-1.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,18.0,11.0,50.0,16.0,train
2985,20151004.0,35.0,51.0,32.0,34.0,7.0,11.0,16.0,33.0,41.0,-8.0,7.0,38.0,34.0,9.0,11.0,14.0,21.0,28.0,-7.0,7.0,114.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,21.0,17.0,19.0,52.0,train
2986,20151004.0,35.0,90.0,52.0,34.0,13.0,13.0,8.0,33.0,22.0,11.0,7.0,41.0,34.0,10.0,11.0,13.0,31.0,37.0,-6.0,7.0,170.0,91.0,1.0,2.0,-1.0,0.0,2.0,0.0,1.0,0.0,3.0,6.0,1.0,4.0,4.0,2.0,6.0,15.0,40.0,54.0,train
2987,20151004.0,35.0,29.0,64.0,34.0,19.0,7.0,8.0,55.0,37.0,18.0,7.0,74.0,34.0,23.0,5.0,6.0,59.0,23.0,36.0,7.0,64.0,135.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,2.0,1.0,34.0,25.0,train
2988,20151004.0,35.0,57.0,43.0,34.0,13.0,4.0,17.0,42.0,48.0,-6.0,7.0,42.0,34.0,11.0,9.0,14.0,29.0,50.0,-21.0,7.0,112.0,47.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,12.0,14.0,39.0,8.0,train
2989,20151003.0,13.0,101.0,15.0,12.0,4.0,3.0,5.0,11.0,17.0,-6.0,7.0,12.0,12.0,3.0,3.0,6.0,10.0,13.0,-3.0,7.0,100.0,147.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,3.0,6.0,1.0,10.0,15.0,9.0,21.0,train
2990,20151003.0,13.0,103.0,23.0,12.0,7.0,2.0,3.0,15.0,9.0,6.0,7.0,23.0,12.0,7.0,2.0,3.0,15.0,12.0,3.0,7.0,119.0,28.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,3.0,6.0,1.0,4.0,3.0,3.0,3.0,4.0,15.0,5.0,train
2991,20151003.0,13.0,61.0,15.0,12.0,4.0,3.0,5.0,13.0,13.0,0.0,7.0,10.0,12.0,2.0,4.0,6.0,15.0,20.0,-5.0,7.0,56.0,142.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,1.0,3.0,4.0,3.0,9.0,16.0,31.0,10.0,train
2992,20151003.0,13.0,62.0,13.0,11.0,3.0,4.0,4.0,14.0,15.0,-1.0,7.0,14.0,12.0,4.0,2.0,6.0,15.0,15.0,0.0,7.0,61.0,157.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,13.0,11.0,4.0,11.0,train
2993,20151003.0,13.0,48.0,27.0,11.0,8.0,3.0,0.0,21.0,9.0,12.0,7.0,19.0,12.0,5.0,4.0,3.0,16.0,14.0,2.0,7.0,24.0,123.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,6.0,1.0,3.0,4.0,3.0,1.0,6.0,3.0,18.0,train
2994,20151003.0,13.0,37.0,9.0,12.0,3.0,0.0,9.0,5.0,20.0,-15.0,7.0,10.0,12.0,2.0,4.0,6.0,12.0,20.0,-8.0,7.0,47.0,119.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,18.0,17.0,30.0,32.0,train
2995,20151003.0,13.0,31.0,13.0,12.0,3.0,4.0,5.0,18.0,18.0,0.0,7.0,20.0,12.0,6.0,2.0,4.0,15.0,11.0,4.0,7.0,130.0,4.0,1.0,3.0,-2.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,12.0,5.0,1.0,7.0,train
2996,20151003.0,13.0,21.0,13.0,12.0,3.0,4.0,5.0,14.0,16.0,-2.0,7.0,15.0,11.0,4.0,3.0,4.0,16.0,15.0,1.0,7.0,16.0,145.0,0.0,2.0,-2.0,0.0,2.0,1.0,0.0,0.0,5.0,4.0,1.0,4.0,4.0,2.0,14.0,8.0,14.0,2.0,train
