ポジション,選手,監督,日付,気温,湿度,主審,試合情報,チーム名
DF,石井　光輝,髙木　理己,2020/08/09,28.8,62%,松澤　慶和,"２０２０明治安田生命Ｊ３リーグ
								 第９節第２日",ガイナーレ鳥取
MF,安藤　一哉,髙木　理己,2020/08/09,28.8,62%,松澤　慶和,"２０２０明治安田生命Ｊ３リーグ
								 第９節第２日",ガイナーレ鳥取
MF,三沢　直人,髙木　理己,2020/08/09,28.8,62%,松澤　慶和,"２０２０明治安田生命Ｊ３リーグ
								 第９節第２日",ガイナーレ鳥取
MF,可児　壮隆,髙木　理己,2020/08/09,28.8,62%,松澤　慶和,"２０２０明治安田生命Ｊ３リーグ
								 第９節第２日",ガイナーレ鳥取
MF,魚里　直哉,髙木　理己,2020/08/09,28.8,62%,松澤　慶和,"２０２０明治安田生命Ｊ３リーグ
								 第９節第２日",ガイナーレ鳥取
FW,坂井　大将,髙木　理己,2020/08/09,28.8,62%,松澤　慶和,"２０２０明治安田生命Ｊ３リーグ
								 第９節第２日",ガイナーレ鳥取
FW,田口　裕也,髙木　理己,2020/08/09,28.8,62%,松澤　慶和,"２０２０明治安田生命Ｊ３リーグ
								 第９節第２日",ガイナーレ鳥取
MF,中村　充孝,石井　正忠,2017/04/16,20.4,43%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",鹿島アントラーズ
FW,土居　聖真,石井　正忠,2017/04/16,20.4,43%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",鹿島アントラーズ
FW,金崎　夢生,石井　正忠,2017/04/16,20.4,43%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",鹿島アントラーズ
GK,櫛引　政敏,長澤　徹,2017/04/16,23.5,60%,池内　明彦,"２０１７明治安田生命Ｊ２リーグ
								 第８節第２日",ファジアーノ岡山
DF,久木田　紳吾,長澤　徹,2017/04/16,23.5,60%,池内　明彦,"２０１７明治安田生命Ｊ２リーグ
								 第８節第２日",ファジアーノ岡山
DF,篠原　弘次郎,長澤　徹,2017/04/16,23.5,60%,池内　明彦,"２０１７明治安田生命Ｊ２リーグ
								 第８節第２日",ファジアーノ岡山
DF,喜山　康平,長澤　徹,2017/04/16,23.5,60%,池内　明彦,"２０１７明治安田生命Ｊ２リーグ
								 第８節第２日",ファジアーノ岡山
MF,加地　亮,長澤　徹,2017/04/16,23.5,60%,池内　明彦,"２０１７明治安田生命Ｊ２リーグ
								 第８節第２日",ファジアーノ岡山
MF,関戸　健二,長澤　徹,2017/04/16,23.5,60%,池内　明彦,"２０１７明治安田生命Ｊ２リーグ
								 第８節第２日",ファジアーノ岡山
MF,渡邊　一仁,長澤　徹,2017/04/16,23.5,60%,池内　明彦,"２０１７明治安田生命Ｊ２リーグ
								 第８節第２日",ファジアーノ岡山
FW,クリスティアーノ,下平　隆宏,2017/04/16,21.3,66%,岡部　拓人,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",柏レイソル
GK,飯倉　大樹,エリク　モンバエルツ,2017/04/16,25.2,80%,松尾　一,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",横浜Ｆ・マリノス
DF,松原　健,エリク　モンバエルツ,2017/04/16,25.2,80%,松尾　一,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",横浜Ｆ・マリノス
DF,中澤　佑二,エリク　モンバエルツ,2017/04/16,25.2,80%,松尾　一,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",横浜Ｆ・マリノス
DF,ミロシュ　デゲネク,エリク　モンバエルツ,2017/04/16,25.2,80%,松尾　一,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",横浜Ｆ・マリノス
DF,金井　貢史,エリク　モンバエルツ,2017/04/16,25.2,80%,松尾　一,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",横浜Ｆ・マリノス
MF,喜田　拓也,エリク　モンバエルツ,2017/04/16,25.2,80%,松尾　一,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",横浜Ｆ・マリノス
MF,天野　純,エリク　モンバエルツ,2017/04/16,25.2,80%,松尾　一,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",横浜Ｆ・マリノス
MF,マルティノス,エリク　モンバエルツ,2017/04/16,25.2,80%,松尾　一,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",横浜Ｆ・マリノス
MF,ダビド　バブンスキー,エリク　モンバエルツ,2017/04/16,25.2,80%,松尾　一,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",横浜Ｆ・マリノス
MF,齋藤　学,エリク　モンバエルツ,2017/04/16,25.2,80%,松尾　一,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",横浜Ｆ・マリノス
FW,ウーゴ　ヴィエイラ,エリク　モンバエルツ,2017/04/16,25.2,80%,松尾　一,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",横浜Ｆ・マリノス
GK,曽ヶ端　準,石井　正忠,2017/04/16,20.4,43%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",鹿島アントラーズ
DF,西　大伍,石井　正忠,2017/04/16,20.4,43%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",鹿島アントラーズ
DF,植田　直通,石井　正忠,2017/04/16,20.4,43%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",鹿島アントラーズ
DF,昌子　源,石井　正忠,2017/04/16,20.4,43%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",鹿島アントラーズ
DF,山本　脩斗,石井　正忠,2017/04/16,20.4,43%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",鹿島アントラーズ
MF,永木　亮太,石井　正忠,2017/04/16,20.4,43%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",鹿島アントラーズ
MF,小笠原　満男,石井　正忠,2017/04/16,20.4,43%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",鹿島アントラーズ
MF,遠藤　康,石井　正忠,2017/04/16,20.4,43%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",鹿島アントラーズ
GK,中村　航輔,下平　隆宏,2017/04/16,21.3,66%,岡部　拓人,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",柏レイソル
DF,小池　龍太,下平　隆宏,2017/04/16,21.3,66%,岡部　拓人,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",柏レイソル
DF,中谷　進之介,下平　隆宏,2017/04/16,21.3,66%,岡部　拓人,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",柏レイソル
DF,中山　雄太,下平　隆宏,2017/04/16,21.3,66%,岡部　拓人,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",柏レイソル
DF,輪湖　直樹,下平　隆宏,2017/04/16,21.3,66%,岡部　拓人,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",柏レイソル
MF,伊東　純也,下平　隆宏,2017/04/16,21.3,66%,岡部　拓人,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",柏レイソル
MF,大谷　秀和,下平　隆宏,2017/04/16,21.3,66%,岡部　拓人,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",柏レイソル
MF,中川　寛斗,下平　隆宏,2017/04/16,21.3,66%,岡部　拓人,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",柏レイソル
MF,手塚　康平,下平　隆宏,2017/04/16,21.3,66%,岡部　拓人,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",柏レイソル
FW,大津　祐樹,下平　隆宏,2017/04/16,21.3,66%,岡部　拓人,"２０１７明治安田生命Ｊ１リーグ
								 第７節第１日",柏レイソル
MF,パク　ヒョンジン,長澤　徹,2017/04/16,23.5,60%,池内　明彦,"２０１７明治安田生命Ｊ２リーグ
								 第８節第２日",ファジアーノ岡山
FW,塚川　孝輝,長澤　徹,2017/04/16,23.5,60%,池内　明彦,"２０１７明治安田生命Ｊ２リーグ
								 第８節第２日",ファジアーノ岡山
FW,片山　瑛一,長澤　徹,2017/04/16,23.5,60%,池内　明彦,"２０１７明治安田生命Ｊ２リーグ
								 第８節第２日",ファジアーノ岡山
FW,伊藤　大介,長澤　徹,2017/04/16,23.5,60%,池内　明彦,"２０１７明治安田生命Ｊ２リーグ
								 第８節第２日",ファジアーノ岡山
MF,為田　大貴,江尻　篤彦,2019/04/21,22.6,52%,柿沼　亨,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ジェフユナイテッド千葉
FW,佐藤　寿人,江尻　篤彦,2019/04/21,22.6,52%,柿沼　亨,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ジェフユナイテッド千葉
FW,クレーベ,江尻　篤彦,2019/04/21,22.6,52%,柿沼　亨,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ジェフユナイテッド千葉
GK,山田　元気,霜田　正浩,2019/04/21,17.4,26%,笠原　寛貴,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",レノファ山口ＦＣ
DF,前　貴之,霜田　正浩,2019/04/21,17.4,26%,笠原　寛貴,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",レノファ山口ＦＣ
DF,菊池　流帆,霜田　正浩,2019/04/21,17.4,26%,笠原　寛貴,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",レノファ山口ＦＣ
DF,ドストン,霜田　正浩,2019/04/21,17.4,26%,笠原　寛貴,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",レノファ山口ＦＣ
DF,川井　歩,霜田　正浩,2019/04/21,17.4,26%,笠原　寛貴,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",レノファ山口ＦＣ
MF,佐藤　健太郎,霜田　正浩,2019/04/21,17.4,26%,笠原　寛貴,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",レノファ山口ＦＣ
MF,三幸　秀稔,霜田　正浩,2019/04/21,17.4,26%,笠原　寛貴,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",レノファ山口ＦＣ
MF,佐々木　匠,霜田　正浩,2019/04/21,17.4,26%,笠原　寛貴,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",レノファ山口ＦＣ
FW,田中　パウロ淳一,霜田　正浩,2019/04/21,17.4,26%,笠原　寛貴,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",レノファ山口ＦＣ
FW,工藤　壮人,霜田　正浩,2019/04/21,17.4,26%,笠原　寛貴,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",レノファ山口ＦＣ
FW,高井　和馬,霜田　正浩,2019/04/21,17.4,26%,笠原　寛貴,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",レノファ山口ＦＣ
MF,富所　悠,樋口　靖洋,2019/04/21,26.0,30%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ＦＣ琉球
FW,鈴木　孝司,樋口　靖洋,2019/04/21,26.0,30%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ＦＣ琉球
GK,佐藤　優也,江尻　篤彦,2019/04/21,22.6,52%,柿沼　亨,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ジェフユナイテッド千葉
DF,ゲリア,江尻　篤彦,2019/04/21,22.6,52%,柿沼　亨,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ジェフユナイテッド千葉
DF,新井　一耀,江尻　篤彦,2019/04/21,22.6,52%,柿沼　亨,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ジェフユナイテッド千葉
DF,増嶋　竜也,江尻　篤彦,2019/04/21,22.6,52%,柿沼　亨,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ジェフユナイテッド千葉
DF,エベルト,江尻　篤彦,2019/04/21,22.6,52%,柿沼　亨,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ジェフユナイテッド千葉
MF,工藤　浩平,江尻　篤彦,2019/04/21,22.6,52%,柿沼　亨,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ジェフユナイテッド千葉
MF,熊谷　アンドリュー,江尻　篤彦,2019/04/21,22.6,52%,柿沼　亨,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ジェフユナイテッド千葉
MF,矢田　旭,江尻　篤彦,2019/04/21,22.6,52%,柿沼　亨,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ジェフユナイテッド千葉
FW,押谷　祐樹,リカルド　ロドリゲス,2019/04/20,16.2,46%,中村　太,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第１日",徳島ヴォルティス
GK,カルバハル,樋口　靖洋,2019/04/21,26.0,30%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ＦＣ琉球
DF,増谷　幸祐,樋口　靖洋,2019/04/21,26.0,30%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ＦＣ琉球
DF,岡﨑　亮平,樋口　靖洋,2019/04/21,26.0,30%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ＦＣ琉球
DF,福井　諒司,樋口　靖洋,2019/04/21,26.0,30%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ＦＣ琉球
DF,徳元　悠平,樋口　靖洋,2019/04/21,26.0,30%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ＦＣ琉球
MF,田中　恵太,樋口　靖洋,2019/04/21,26.0,30%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ＦＣ琉球
MF,風間　宏希,樋口　靖洋,2019/04/21,26.0,30%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ＦＣ琉球
MF,上里　一将,樋口　靖洋,2019/04/21,26.0,30%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ＦＣ琉球
MF,河合　秀人,樋口　靖洋,2019/04/21,26.0,30%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第２日",ＦＣ琉球
GK,梶川　裕嗣,リカルド　ロドリゲス,2019/04/20,16.2,46%,中村　太,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第１日",徳島ヴォルティス
DF,藤田　征也,リカルド　ロドリゲス,2019/04/20,16.2,46%,中村　太,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第１日",徳島ヴォルティス
DF,内田　航平,リカルド　ロドリゲス,2019/04/20,16.2,46%,中村　太,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第１日",徳島ヴォルティス
DF,ヨルディ　バイス,リカルド　ロドリゲス,2019/04/20,16.2,46%,中村　太,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第１日",徳島ヴォルティス
DF,福岡　将太,リカルド　ロドリゲス,2019/04/20,16.2,46%,中村　太,"２０１９明治安田生命Ｊ２リーグ
								 第１０節第１日",徳島ヴォルティス
